date,code,name,price
2026-02-12,688223,晶科能源,6.9
2026-02-12,603036,如通股份,20.9
2026-02-12,600732,爱旭股份,15.04
2026-02-12,603980,吉华集团,7.21
2026-02-12,601858,中国科传,21.32
2026-02-12,002935,天奥电子,22.09
2026-02-12,603665,康隆达,31.93
2026-02-12,603013,亚普股份,23.18
2026-02-12,002448,中原内配,14.12
2026-02-12,603328,依顿电子,11.62
2026-02-12,688085,三友医疗,22.3
2026-02-12,688315,诺禾致源,17.0
2026-02-12,002343,慈文传媒,8.0
2026-02-12,002514,宝馨科技,5.55
2026-02-12,002861,瀛通通讯,20.31
2026-02-12,000571,新大洲A,6.75
2026-02-12,000525,红太阳,6.72
2026-02-12,688299,长阳科技,19.91
2026-02-12,002416,爱施德,13.55
2026-02-12,603191,望变电气,22.29
2026-02-12,002144,宏达高科,15.55
2026-02-12,688472,阿特斯,18.05
2026-02-12,002079,苏州固锝,11.81
2026-02-12,688485,九州一轨,19.98
2026-02-12,603729,龙韵股份,19.64
2026-02-12,603959,百利科技,6.93
2026-02-12,603895,天永智能,29.3
2026-02-12,600793,宜宾纸业,23.41
2026-02-12,002163,海南发展,20.68
2026-02-12,001217,华尔泰,14.07
2026-02-12,601222,林洋能源,6.25
2026-02-12,000777,中核科技,23.46
2026-02-12,688556,高测股份,17.84
2026-02-12,002718,友邦吊顶,32.67
2026-02-12,002723,小崧股份,9.6
2026-02-12,002272,川润股份,16.93
2026-02-12,605228,神通科技,14.24
2026-02-12,603616,韩建河山,9.12
2026-02-12,603985,恒润股份,16.8
2026-02-12,600615,鑫源智造,13.07
2026-02-12,600592,龙溪股份,26.79
2026-02-12,600131,国网信通,19.25
2026-02-12,605003,众望布艺,28.63
2026-02-12,601360,三六零,12.91
2026-02-12,603608,天创时尚,8.33
2026-02-12,688280,精进电动,10.61
2026-02-12,688599,天合光能,20.89
2026-02-12,002626,金达威,20.03
2026-02-12,600501,航天晨光,26.16
2026-02-12,002918,蒙娜丽莎,17.52
2026-02-12,002645,华宏科技,15.44
2026-02-12,688429,时创能源,15.5
2026-02-12,688567,孚能科技,16.34
