date,code,name,price
2026-01-16,000530,冰山冷热,7.41
2026-01-16,002520,日发精机,6.25
2026-01-16,600039,四川路桥,10.2
2026-01-16,603212,赛伍技术,14.31
2026-01-16,000678,襄阳轴承,14.98
2026-01-16,603328,依顿电子,11.11
2026-01-16,000065,北方国际,12.07
2026-01-16,002612,朗姿股份,19.5
2026-01-16,600858,银座股份,6.85
2026-01-16,600628,新世界,8.38
2026-01-16,600859,王府井,15.57
2026-01-16,002836,新宏泽,15.58
2026-01-16,003018,金富科技,17.59
2026-01-16,600884,杉杉股份,13.33
2026-01-16,600814,杭州解百,8.35
2026-01-16,002627,三峡旅游,7.66
2026-01-16,605055,迎丰股份,9.72
2026-01-16,000798,中水渔业,11.38
2026-01-16,002590,万安科技,15.18
2026-01-16,603777,来伊份,13.88
2026-01-16,603386,骏亚科技,15.64
2026-01-16,002783,凯龙股份,9.58
2026-01-16,000543,皖能电力,8.5
2026-01-16,002669,康达新材,14.66
2026-01-16,600523,贵航股份,15.66
2026-01-16,002348,高乐股份,6.08
2026-01-16,000576,甘化科工,10.7
2026-01-16,600601,方正科技,12.24
2026-01-16,603155,新亚强,17.6
2026-01-16,002815,崇达技术,13.96
2026-01-16,002438,江苏神通,15.82
2026-01-16,603315,福鞍股份,14.95
2026-01-16,600817,宇通重工,11.42
2026-01-16,600960,渤海汽车,5.4
2026-01-16,002330,得利斯,5.02
2026-01-16,600522,中天科技,18.06
2026-01-16,002204,大连重工,7.62
2026-01-16,600354,敦煌种业,6.58
2026-01-16,600330,天通股份,12.88
2026-01-16,600827,百联股份,9.22
2026-01-16,600366,宁波韵升,14.21
2026-01-16,002516,旷达科技,6.78
2026-01-16,603002,宏昌电子,7.58
2026-01-16,603333,尚纬股份,8.45
2026-01-16,003037,三和管桩,8.05
2026-01-16,002579,中京电子,12.18
2026-01-16,605268,王力安防,10.73
2026-01-16,600458,时代新材,13.83
2026-01-16,000007,全新好,11.52
2026-01-16,002404,嘉欣丝绸,6.96
2026-01-16,000881,中广核技,8.96
2026-01-16,001278,一彬科技,19.72
2026-01-16,002810,山东赫达,14.75
2026-01-16,601968,宝钢包装,5.52
2026-01-16,002584,西陇科学,9.29
2026-01-16,000905,厦门港务,13.45
2026-01-16,601985,中国核电,8.95
2026-01-16,603997,继峰股份,13.77
2026-01-16,603023,威帝股份,5.4
2026-01-16,600598,北大荒,15.25
2026-01-16,603577,汇金通,10.64
