date,code,name,price
2026-01-20,000726,鲁  泰Ａ,7.28
2026-01-20,002932,明德生物,18.71
2026-01-20,603158,腾龙股份,10.72
2026-01-20,600757,长江传媒,9.01
2026-01-20,601019,山东出版,8.91
2026-01-20,600088,中视传媒,17.04
2026-01-20,002123,梦网科技,13.12
2026-01-20,600769,祥龙电业,12.83
2026-01-20,002556,辉隆股份,6.15
2026-01-20,000950,重药控股,6.21
2026-01-20,600830,香溢融通,9.79
2026-01-20,002739,万达电影,11.36
2026-01-20,603801,志邦家居,9.44
2026-01-20,000917,电广传媒,11.24
2026-01-20,002242,九阳股份,10.72
2026-01-20,002209,达 意 隆,16.66
2026-01-20,002174,游族网络,12.43
2026-01-20,000890,法尔胜,5.36
2026-01-20,600283,钱江水利,9.49
2026-01-20,002612,朗姿股份,19.5
2026-01-20,600713,南京医药,5.52
2026-01-20,000788,北大医药,6.55
2026-01-20,002727,一心堂,13.55
2026-01-20,600420,国药现代,10.58
2026-01-20,600138,中青旅,10.21
2026-01-20,002681,奋达科技,6.85
2026-01-20,600916,中国黄金,8.18
2026-01-20,603515,欧普照明,18.74
2026-01-20,600350,山东高速,9.79
2026-01-20,001330,博纳影业,8.45
2026-01-20,002166,莱茵生物,9.03
2026-01-20,601801,皖新传媒,6.87
2026-01-20,600650,锦江在线,16.21
2026-01-20,600998,九州通,5.26
2026-01-20,002278,神开股份,12.92
2026-01-20,002125,湘潭电化,14.59
2026-01-20,600191,华资实业,12.69
2026-01-20,002093,国脉科技,11.85
2026-01-20,603387,基蛋生物,8.58
2026-01-20,000719,中原传媒,12.24
2026-01-20,601901,方正证券,7.93
2026-01-20,001219,青岛食品,14.8
2026-01-20,603886,元祖股份,14.03
2026-01-20,002763,汇洁股份,7.77
2026-01-20,002045,国光电器,14.74
2026-01-20,002723,小崧股份,8.75
2026-01-20,002291,遥望科技,6.79
2026-01-20,002561,徐家汇,9.31
2026-01-20,002398,垒知集团,5.83
2026-01-20,688505,复旦张江,8.69
2026-01-20,002330,得利斯,5.02
2026-01-20,600446,金证股份,16.62
2026-01-20,605299,舒华体育,11.98
2026-01-20,002905,金逸影视,11.0
2026-01-20,002909,集泰股份,7.36
2026-01-20,002399,海普瑞,12.15
2026-01-20,600827,百联股份,9.17
2026-01-20,002301,齐心集团,7.95
2026-01-20,603990,麦迪科技,15.89
2026-01-20,002910,庄园牧场,12.02
2026-01-20,605268,王力安防,11.09
2026-01-20,601139,深圳燃气,6.75
2026-01-20,001299,美能能源,12.96
2026-01-20,002098,浔兴股份,10.4
2026-01-20,603660,苏州科达,11.15
2026-01-20,002221,东华能源,8.25
2026-01-20,000810,创维数字,12.3
2026-01-20,600861,北京人力,18.66
2026-01-20,002264,新 华 都,9.89
2026-01-20,000630,铜陵有色,5.92
2026-01-20,603518,锦泓集团,9.99
2026-01-20,002292,奥飞娱乐,9.33
2026-01-20,600820,隧道股份,6.58
2026-01-20,002372,伟星新材,10.76
2026-01-20,600390,五矿资本,5.83
2026-01-20,002799,环球印务,8.85
2026-01-20,600250,南京商旅,12.13
2026-01-20,601921,浙版传媒,8.09
2026-01-20,002412,汉森制药,6.81
