date,code,name,price
2026-01-08,600867,通化东宝,8.41
2026-01-08,600651,飞乐音响,7.42
2026-01-08,000020,深华发Ａ,14.75
2026-01-08,002474,榕基软件,10.24
2026-01-08,603858,步长制药,16.3
2026-01-08,002817,黄山胶囊,7.72
2026-01-08,600351,亚宝药业,6.61
2026-01-08,601666,平煤股份,8.05
2026-01-08,002229,鸿博股份,16.1
2026-01-08,002343,慈文传媒,7.27
2026-01-08,002900,哈三联,12.91
2026-01-08,000025,特  力Ａ,17.87
2026-01-08,600543,莫高股份,5.42
2026-01-08,000503,国新健康,9.14
2026-01-08,000153,丰原药业,6.45
2026-01-08,688209,英集芯,21.51
2026-01-08,600635,大众公用,6.75
2026-01-08,603170,宝立食品,14.87
2026-01-08,603168,莎普爱思,7.6
2026-01-08,600063,皖维高新,6.17
2026-01-08,601966,玲珑轮胎,14.79
2026-01-08,002942,新农股份,21.16
2026-01-08,603106,恒银科技,10.91
2026-01-08,600906,财达证券,7.12
2026-01-08,600857,宁波中百,13.98
2026-01-08,002629,仁智股份,7.22
2026-01-08,000570,苏常柴Ａ,5.63
2026-01-08,002818,富森美,11.27
2026-01-08,002695,煌上煌,11.88
2026-01-08,002093,国脉科技,12.0
2026-01-08,000001,平安银行,11.67
2026-01-08,002137,实益达,8.74
2026-01-08,002686,亿利达,6.62
2026-01-08,601928,凤凰传媒,10.07
2026-01-08,000685,中山公用,12.13
2026-01-08,000713,国投丰乐,6.75
2026-01-08,601083,锦江航运,11.43
2026-01-08,600662,外服控股,5.09
2026-01-08,002856,美芝股份,12.17
2026-01-08,002731,萃华珠宝,12.87
2026-01-08,000756,新华制药,15.93
2026-01-08,002349,精华制药,7.4
2026-01-08,600078,澄星股份,10.99
2026-01-08,002566,益盛药业,7.72
2026-01-08,000695,滨海能源,14.16
2026-01-08,002116,中国海诚,10.41
2026-01-08,000958,电投产融,6.6
2026-01-08,002038,双鹭药业,7.75
2026-01-08,688105,诺唯赞,20.32
2026-01-08,603399,永杉锂业,11.38
2026-01-08,601898,中煤能源,13.0
2026-01-08,000952,广济药业,7.97
2026-01-08,603883,老百姓,15.12
2026-01-08,600305,恒顺醋业,7.98
2026-01-08,002692,远程股份,5.15
2026-01-08,603214,爱婴室,17.29
2026-01-08,603113,金能科技,6.26
2026-01-08,002950,奥美医疗,11.58
2026-01-08,600796,钱江生化,6.17
2026-01-08,600104,上汽集团,15.54
2026-01-08,600918,中泰证券,6.75
2026-01-08,000892,欢瑞世纪,7.29
2026-01-08,603233,大参林,18.04
2026-01-08,603866,桃李面包,5.35
2026-01-08,600479,千金药业,10.29
2026-01-08,002292,奥飞娱乐,9.42
2026-01-08,601900,南方传媒,13.79
2026-01-08,002799,环球印务,8.76
2026-01-08,600818,中路股份,9.83
2026-01-08,002828,贝肯能源,11.07
2026-01-08,001914,招商积余,10.96
2026-01-08,002855,捷荣技术,16.88
