code,name
000025,特  力Ａ
000026,飞亚达
000058,深 赛 格
000421,南京公用
000501,武商集团
000521,长虹美菱
000528,柳    工
000592,平潭发展
000635,英 力 特
000685,中山公用
000700,模塑科技
000705,浙江震元
000708,中信特钢
000753,漳州发展
000783,长江证券
000859,国风新材
000950,重药控股
000957,中通客车
001201,东瑞股份
001313,粤海饲料
001330,博纳影业
002014,永新股份
002088,鲁阳节能
002098,浔兴股份
002159,三特索道
002170,芭田股份
002196,方正电机
002238,天威视讯
002264,新 华 都
002271,东方雨虹
002291,遥望科技
002299,圣农发展
002320,海峡股份
002354,天娱数科
002395,双象股份
002399,海普瑞
002471,中超控股
002519,银河电子
002539,云图控股
002574,明牌珠宝
002599,盛通股份
002609,捷顺科技
002655,共达电声
002691,冀凯股份
002692,远程股份
002697,红旗连锁
002707,众信旅游
002712,思美传媒
002728,特一药业
002735,王子新材
002739,万达电影
002786,银宝山新
002787,华源控股
002790,瑞尔特
002795,永和智控
002803,吉宏股份
002823,凯中精密
002833,弘亚数控
002889,东方嘉盛
002917,金奥博
002923,润都股份
002932,明德生物
002941,新疆交建
003000,劲仔食品
600021,上海电力
600025,华能水电
600056,中国医药
600059,古越龙山
600072,中船科技
600101,明星电力
600138,中青旅
600161,天坛生物
600178,东安动力
600182,S佳通
600229,城市传媒
600232,金鹰股份
600305,恒顺醋业
600405,动力源
600415,小商品城
600481,双良节能
600530,交大昂立
600557,康缘药业
600582,天地科技
600587,新华医疗
600644,乐山电力
600651,飞乐音响
600678,四川金顶
600692,亚通股份
600711,盛屯矿业
600749,西藏旅游
600757,长江传媒
600784,鲁银投资
600818,中路股份
600827,百联股份
600861,北京人力
600869,远东股份
600897,厦门空港
600967,内蒙一机
600986,浙文互联
600999,招商证券
601009,南京银行
601026,道生天合
601059,信达证券
601065,江盐集团
601101,昊华能源
601116,三江购物
601886,江河集团
601901,方正证券
601949,中国出版
601966,玲珑轮胎
603038,华立股份
603053,成都燃气
603137,恒尚节能
603167,渤海轮渡
603225,新凤鸣
603233,大参林
603305,旭升集团
603310,巍华新材
603311,金海高科
603359,东珠生态
603477,巨星农牧
603500,祥和实业
603518,锦泓集团
603565,中谷物流
603566,普莱柯
603578,三星新材
603639,海利尔
603708,家家悦
603730,岱美股份
603788,宁波高发
603815,交建股份
603839,安正时尚
603887,城地香江
603900,莱绅通灵
603917,合力科技
603926,铁流股份
603956,威派格
603966,法兰泰克
603967,中创物流
603968,醋化股份
603970,中农立华
603989,艾华集团
605008,长鸿高科
605266,健之佳
605337,李子园
605567,春雪食品
